"id","name","description","avatar","url","isArchived","isBlogger","subscribers","er","malePercent","views","cpv","postPrice","categoryId","lastUpdateDateTime"
cl8poyi061153i2e5f59ffuqi,🎶 MUZIKALAR | KLIPLAR,ᴀssᴀʟᴏᴍᴜ ᴀʟᴇʏᴋᴜᴍ ✅ᴋᴀɴᴀʟɪᴍɪᴢɢᴀ xᴜsʜ ᴋᴇʟɪʙsɪᴢ!➡ʙɪᴢɴɪɴɢ ᴋᴀɴᴀʟᴅᴀ 👇🎧 ʙᴀss ᴍᴜsɪᴄ  🎧🎧   ᴄʟᴜʙ ᴍᴜsɪᴄ  🎧🎧 ᴀʀᴀʙɪᴄ ᴍᴜsɪᴄ 🎧🎧   ᴅɪsᴋᴏᴛᴇᴋᴀ    🎧🎧 ᴍᴏᴏᴍʙᴀʜᴛᴏɴ 🎧ʙɪᴢɴɪ ᴋᴜᴢᴀᴛɪsʜᴅᴀ ᴅᴀᴠᴏᴍ ᴇᴛɪɴɢ !ᴍᴜʀᴏᴊᴀᴀᴛ ᴜᴄʜᴜɴ:  @MuzikaUzAdmin ✍....,//static2.tgstat.ru/channels/_0/15/153f0701f2a63c6756eb0549a282f190.jpg,https://t.me/MUZIKALAR_KLIPLAR_MP3LAR_VKMBOT,true,true,182264,4,0,7299,0,0.0,"10",2022-11-12 19:23:58.182
cl8poyi0e1165i2e5jq1uslee,AVTO YURIST,Канал № 0759109 - сонли гувоҳнома асосида фаолият юритади.Долзарб видеолар ва савол юбориш: 👉 @avtoyurist_uzbotФақат реклама учун:@Tijoriy_xizmat,//static4.tgstat.ru/channels/_0/db/db53b115cd4a38e99ea1599408292b94.jpg,https://t.me/avtoyurist_uz,true,true,181183,24,0,42923,0,3733.33,"1",2022-11-12 19:23:58.182
cl8poyi0l1177i2e59wrpew4v,Xamdam sobirov Rasmiy Kanal🔍,Асосий канал расмий канал биринчи бизда,//static3.tgstat.ru/channels/_0/31/3145d54cdd69eb867e90740faf303ed0.jpg,https://t.me/Xamdam_Sobirov_Hamdam_sobirov_uz,true,true,180600,7,0,13322,0,0.0,"10",2022-11-12 19:23:58.182
cl8poyi0t1189i2e5lkqlcobp,Tribuna.uz,📱 Tribuna.uz сайтининг расмий Telegram канали👉 Сайт: http://tribuna.uz👉 Facebook.com/tribunauz👉 Twitter.com/tribunauz👉 Instagram.com/tribuna.uzb👉 youtube.com/c/TribunaUzРеклама: +998 78 113 10 10,//static8.tgstat.ru/channels/_0/be/be7485be5b6eb3690efcbc9e95e8f15a.jpg,https://t.me/tribunauznews,true,true,179347,51,0,92183,0,0.0,"7",2022-11-12 19:23:58.182
cl8poyi101201i2e52au1wf9a,Baxtimsan ❤️,Assαlom Alαykum Hush Kelιbsιz Kαnαlιmιzgα 🥰👮‍♂️Admin:   (Pm urgani❗ Alloh ursin☝️)Sιznι Ko'rιb Turgαnιmιzdαn Hursαndmιz.😊💥 βαχτιΜsαη Kαnαlιmιzdα.🕊🎇 Stαtuslαr📃 Afαrzmlαr📝 Hιkoyαlαr🎵 Premyerαlαr🎬 Vιdιolαr,//static3.tgstat.ru/channels/_0/8f/8ff839ad4563ddce309d87c46627cc8b.jpg,https://t.me/Tanishuvlar_Niklar_Noyob_Xiyonat,true,true,179059,3,0,4930,0,0.0,"3",2022-11-12 19:23:58.182
cl8poyi181213i2e59ny1jkyv,Shavkat Mirziyoyev_press-service,Veb-sayt: www.president.uzFacebook: www.fb.com/MirziyoyevInstagram: www.instagram.com/mirziyoyev_shTwitter: twitter.com/president_uzYoutube: www.youtube.com/PrezidentMatbuotxizmati© O‘zbekiston Prezidentining Matbuot xizmati,//static9.tgstat.ru/channels/_0/d2/d2a600f2a20d6c5ac97dde37bba8493e.jpg,https://t.me/shmirziyoyev,true,true,179051,30,0,53164,0,0.0,"21",2022-11-12 19:23:58.182
cl8poyi1h1227i2e54zkvab57,KUN YANGILIKLARI,"Расмий «Кун янгиликлари» каналига хуш келибсиз! 
⚡️Фақат янги мавзулар!

Таклиф ва мурожаатлар: @Maribjonov

💰Реклама учун: 
@Mustafo_aka",https://data-img.socialjet.pro/5946762e07b308a1bd1954b5acbc23de199a9e6e.jpg,https://t.me/Kun_yangiliklari_Tabriklar,true,true,178328,3,0,4692,0,0.0,"13",2022-11-12 19:23:58.182
cl8poyi1o1239i2e5egoj9w1l,VAQT QADRI,ШИКОЯТ ВА ТАКЛИФЛАР: @HelpvamРЕКЛАМА УЧУН: @Helpvam,//static10.tgstat.ru/channels/_0/ae/ae5eb824ef87499f644c3f11a7176157.jpg,https://t.me/VAQTQADRI,true,true,176791,16,0,28928,0,0.0,"13",2022-11-12 19:23:58.182
cl8poyi1v1251i2e57pj412lg,BESHARIQ BOZORI | БЕШАРИҚ БОЗОРИ,"®БЕШАРИҚ БОЗОРИ. 
👍«БИЗ БИЛАН БАРЧАСИ ОСОН!»
♻ Эълон бериш учун ♻
👉 @Ghostman1
👉 @Beshariq_bozori_admin
Биз билан осон сотиш ва сотиб олишингиз мумкин.
📢 УНУТМАНГ БИЗНЕСНИНГ КУЧИ РЕКЛАМАДА
Бозорингизни берсин!
🚫 Канал ва группалар реклама қилинмайди.",http://75.119.148.52/b2924b7e6e19fae70f575da9f846c8d72f3be64b.jpg,https://t.me/beshariq_bozori1,true,true,175820,3,0,5001,0,0.0,"5",2022-11-12 19:23:58.182
cl8poyi251263i2e5k5plm2gb,Islomiy Statuslar | Rasmiy️,Va nihoyat usha mashxur Islomiy Statuslar rasmiy sahifasidasiz! Foydamiz tegsa sizdan bir duo umid qilamiz!#bir_oilamizAdmin: @gold_adminnReklama: @rek_info,//static2.tgstat.ru/channels/_0/59/5933553eec6cb3d7155becd47b753cca.jpg,https://t.me/islomiy_statuslar_sevgim_gullar,true,true,174488,7,0,12953,0,0.0,"8",2022-11-12 19:23:58.182
cl8poyi2c1275i2e5i3cdtvm3,SURALAR VA DUOLAR,"«Аллоҳнинг ижобатига аниқ ишонган ҳолингизда дуо қилинг. Ва билингки, Аллоҳ ғофил ва беҳудачи қалбдан дуони қабул қилмас»®Абу Хурайра (р.а) ривояти.Реклама бўйича:👉 @AJK_GROUPАдмин: @Ibratli_banda",//static2.tgstat.ru/channels/_0/cb/cb9fa39ca350dbb995c41ae30ce9a277.jpg,https://t.me/suralar_duolar_quronda_maruzala,true,true,173508,3,0,4545,0,0.0,"8",2022-11-12 19:23:58.182
cl8poyi2j1287i2e58r5hs6xb,Андижон Бугун,"⚡ АНДИЖОНЛИКЛАР орасида энг оммалашиб бораётган канал «Андижон Бугун» каналидасиз!

Андижон ва юртимиздаги энг сўнги янгиликлар биринчи бизда

📸Андижонга оид янгиликлар бўлса юборинг: @AndijonBugunbot

Реклама бериш учун: t.me/Andijan_Admin 👈",https://data-img.socialjet.pro/e61cc8ae62606a2ae07eafff0f92a4a565b053e4.jpg,https://t.me/AndijanBugun_Andijonliklar,true,true,173162,9,0,15255,0,746.67,"7",2022-11-12 19:23:58.182
cl8poymlj8637i2e52d1s7el1,Ишга Мархамат | Андижон,📩 Эълон ва Реклама бериш : @vimuz_elon,//static1.tgstat.ru/channels/_0/7d/7ddde9f82953cc5931f998efe4c3e323.jpg,https://t.me/ishga_marhamat_andijon1,true,true,37524,4,0,1566,0,0.0,"31",2022-11-12 19:23:58.182
cl8poyi2q1299i2e5osn2ol9u,ШАЙХ ҲАЗРАТЛАРИ !!!,"Бу каналШайх Муҳаммад Аввома,Шайх Муҳаммадсодиқ Муҳаммадюсуф,Доктор Рамазон Бутий,Шайх Зилфиқор Аҳмад Нақшбандий роҳматуллоҳи алайҳимларнинг илмий меросларини ўрганиш мақсадида муҳаббатли мухлислар томонидан очилган.РЕКЛАМА_УЧУН:👉 @RekIama_berish",//static7.tgstat.ru/channels/_0/cb/cb5eb6aa7ce2e4c6c2c11f8451c2f288.jpg,https://t.me/Shayx_hazrat,true,true,172865,17,0,29832,0,0.0,"8",2022-11-12 19:23:58.182
cl8poyi2z1311i2e51o48g7zr,DARAKCHI.UZ | Rasmiy kanal,"darakchi.uz saytining rasmiy telegram kanaliТезкор - @darakchiuzliveРусча - @darakchi_ruYouTube - https://darakchi.uz/s/ytInstagram - https://darakchi.uz/s/inFacebook - https://darakchi.uz/s/fbРеклама - @darakchireklama, 71 215-51-61",//static3.tgstat.ru/channels/_0/f4/f4f0edb08c97567ce6b0475a63bf7000.jpg,https://t.me/darakchi,true,true,170739,21,0,35584,0,2240.0,"21",2022-11-12 19:23:58.182
cl8poyi371323i2e55etu6msq,SAMARQAND24 | Tezkor Xabarlari,"🇺🇿 «SAMARQAND24» Самарқанд вилоятидаги энг тезкор ва оммабоп тезкор хабарлар каналиМурожаат, таклифлар ва янгиликлар бўлса жўнатинг.👉 @Samarqand24_botРеклама ва эълон бериш учун👉 @Samarqand24_bot",//static4.tgstat.ru/channels/_0/f3/f3cd6fbee291490d77bfbd817b7b3a3a.jpg,https://t.me/Samarqand_Samarqandliklar_24,true,true,168313,21,0,34880,0,2613.33,"5",2022-11-12 19:23:58.182
cl8poyi3f1335i2e5tm6xqmpk,Qo'qonliklar | Qo‘qon 24,"📩Реклама: @AdmKokand• 🌐Қўқонликлар учун ташкил этилган, ва барча Қўқонликларни ўзида жамлаган энг оммабоп канал!• 🌐Қўкон ш. Хокимлиги ва Қўкон ш. ИИБ тезкор хабарлари ҳам жойлаб борилади.  📄-433448 ©️Патент № FAP 01689 📩Реклама учун: @AdmKokand",//static7.tgstat.ru/channels/_0/29/298662700f81751239f4470992fb7d52.jpg,https://t.me/Quqon_Qoqonliklar_Kokand,true,true,167517,4,70,7049,0,373.33,"7",2022-11-12 19:23:58.182
cl8poyi3n1347i2e5bcv7xbya,Uy bozorim | Eʼlonlar,💰 Телеграм  тармоғидаги энг оммабоп  савдо канали “ Уй бозорим ” га хуш келибсиз ! 🧑‍💻 Eʼlon berish : @Mr_Uyadmin👉🏻 Instagram.com/uy_bozorim,//static7.tgstat.ru/channels/_0/be/be0fd01382d30d2ad32abea5dae246c7.jpg,https://t.me/UY_BOZORIM,true,true,167371,2,0,3492,0,480.0,"6",2022-11-12 19:23:58.182
cl8poyi3v1359i2e56n3e4d9u,🏴󠁧󠁢󠁥󠁮󠁧󠁿 CHELSI | RASMIY,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 @CHELSIFT - telegram kanali sizlarga ""Chelsi"" haqidagi eng muhim xabarlarni birinchilardan bo'lib sizlarga yetkazib boradiReklama uchun kanallar: @BrendFTReklama menejeri: @MenedjerX",//static7.tgstat.ru/channels/_0/6f/6fce6cdab1aeab99e0d6ce35886612ca.jpg,https://t.me/Chelsi_Chelsea_ChelseaUz,true,true,166692,4,0,6007,0,2200.0,"7",2022-11-12 19:23:58.182
cl8poyi431371i2e5jsns4d9j,Marg'ilonliklar 24,✅Марғилонликлар учун ташкил этилган махсус телеграм канал!🌍Дунё ва юртимиз ҳаётига оид энг сўнги янгиликлар ва кўнгил очар лавҳалар бизнинг каналда! Реклама  учун💰 @margilonliklar_24admin📩Янгиликларни юборинг!!👉 @Margilonliklaradminbot,//static9.tgstat.ru/channels/_0/8b/8bf606f4cb19c17590ffe6c54fd9d6cf.jpg,https://t.me/margilonliklar_fargonaliklar,true,true,165487,3,0,4812,0,373.33,"4",2022-11-12 19:23:58.182
cl8poyi4b1383i2e5l5yzp57y,Andijon Bugun | Андижон бугун,"⭐ Айни дамда АНДИЖОНЛИКЛАР орасида энг оммалашган канал!🗣Хабарлар, тезкор видеолар бўлса бизга ТЕЗ юборинг👉 @tezhabar_botРеклама учун: @AndAdminКанал рекламаси ❌",//static7.tgstat.ru/channels/_0/2c/2c1da7d54e0709d905cde9b099a74183.jpg,https://t.me/andijon_bugun,true,true,164261,43,0,69837,0,2986.67,"4",2022-11-12 19:23:58.182
cl8poyi4j1395i2e5yrauztbg,Edu.uz,"Oliy va oʻrta maxsus taʼlim vazirligi yangiliklari/Новости Министерства высшего и среднего специального образования

📞 1006
📧 press@edu.uz
🌐 www.edu.uz
📲 instagram.com/edu.uz/ 
📲 facebook.com/eduuzrasmiy
📲 http://youtube.com/c/eduuz",https://data-img.socialjet.pro/cadf3e75051687f8a27666c6725bd19df929aaaf.jpg,https://t.me/eduuz,true,true,163835,36,0,58874,0,0.0,"2",2022-11-12 19:23:58.182
cl8poyi4r1407i2e5vo8jemoa,Bozor.uz | Расмий Канал,📄14141442 гувохнома асосида иш юритилади“Bozor.uz” телеграм каналига хуш келибсиз!Реклама бўйича👉 @Reklama_6050 га ёзингЎзбекистондаги савдо сотиқ ва бизнес йўналишидаги энг кўп аъзога эга расмий канал!,//static4.tgstat.ru/channels/_0/6a/6a07809226d26e6c5a0d165e5db6d3af.jpg,https://t.me/Bozor_vodiyda,true,true,163410,7,0,11841,0,1066.67,"1",2022-11-12 19:23:58.182
cl8poyi4y1419i2e5d4nmscjt,BARCELONA (TG) 🔵🔴,"✅ BARCELONA (TG) - O'zbekistondagi eng katta va sifatli Barselona kanali!

💰 Reklama Agentligi: @ASL_channels

Rek @Social_Energy_UZ 
Jadval va narx tg.segroup.me?uz

©️ ASL FUTBOL",https://data-img.socialjet.pro/7c61cb7f59657edec5dac367068edbc84ce93d01.jpg,https://t.me/Barcelona_Barselona_Barsa_Barca,true,true,161977,9,0,14032,0,1866.67,"7",2022-11-12 19:23:58.182
cl8poyi561431i2e5x9q9y5of,HAYOTIMSAN,Ҳаётингизда шунчакт кун ўтказманг. Вақтингизни дунё ва охиратингиз учун фойдали амалларга сарфланг...Реклама учун: @Skarpion,//static8.tgstat.ru/channels/_0/7c/7ca6a5c9fb917de5ce89f998ee727194.jpg,https://t.me/Hayotimsan,true,true,161078,24,0,39266,0,1493.33,"",2022-11-12 19:23:58.182
cl8poyi5e1443i2e5ewsk9dlb,Qalblarni titratgan ma'ruzalar,۞Bizning kanaldan topishingiz mumkin!👇۝ Ibratli video maruzalar۝ Ibratli hikoyalar ۝ Qalblarni titratadigan maruzalarReklama uchun: @Tolibi_quronReklama boʻlimi @sifatliuz,//static3.tgstat.ru/channels/_0/23/2324003b615aa90d4bd546aeffd14b53.jpg,https://t.me/qalblarni_titratgan_maruzalar,true,true,160009,10,0,15402,0,1120.0,"",2022-11-12 19:23:58.182
cl8poyi5l1455i2e5c0wn0n6d,CIRMINALIZIM,Админ: @khuja_ake 🪐...............................................................,//static6.tgstat.ru/channels/_0/75/75a60cc599ce5f37ba78b2f6809888ae.jpg,https://t.me/Xuliganistan_Vorzakonka_Blatnoy,true,true,156874,4,0,6559,0,0.0,"10",2022-11-12 19:23:58.182
cl8poyi5u1467i2e5i2ydvcu5,Kun u Tun | Tezkor xabarlar,Расмий 👉Kun u Tun👈 каналига хуш келибсиз!✅Энг сўнги хабарлар ва қизиқарли видеолар биздa ❗❗❗Таклиф ва Мурожаатлар учун.👇 @Kuntunbot®️Реклама👉 @Kunutun_and,//static7.tgstat.ru/channels/_0/0c/0c29b49073f0543290a6b4f8736d8816.jpg,https://t.me/kunutun_uzb,true,true,156542,17,0,26877,0,1866.67,"3",2022-11-12 19:23:58.182
cl8poyise2612i2e5pt97ecss,Dachauz_bochka,"www.dachauzbochka.wordpress.com

Biz sizga faqat eng zo'rini taklif qilamiz 
murojaat uchun: @dachauz_bochka
📞Endi Dachalarga Turli viloyatlardan turib  buyurtma bering...

Reklama uchun murojat👉 @ergashev_azamat777",https://data-img.socialjet.pro/7971ebe9378061ba4ed2464968cc07f52d7c5384.jpg,https://t.me/dachauz_bochka,true,true,113217,2,0,2579,0,5600.0,"26",2022-11-12 19:23:58.182
cl8poyi641479i2e5z0xqy08g,🌐Пресса.uz🌐 — Новости Узбекистана,"🇺🇿Новости Узбекистана и главные мировые новости в стиле «brief»

♻️Ежедневное обновление

Сотрудничество/реклама: @ShermatovS
Партнер: ClickME",//static4.tgstat.ru/channels/_0/95/953d35bc03312bebdb597aa131ec3dd3.jpg,https://t.me/pressauz,true,true,155793,41,54,63622,0,7466.67,"4",2022-11-12 19:23:58.182
cl8poyi6f1491i2e556v15xr9,E'LON QASHQADARYO,"Админ 👇👇
@elonjunatish

💰Телеграм тармоғидаги энг оммабоп  савдо сотик канали “Эълон Кашкадарё канали” га хуш келибсиз❗️

Эълон бериш учун койда
@elon_qoidauz 👈 

*̷ instagram.com/Elon_Qashqadaryo

http://youtube.com/channel/UCfkJtoUKoXjdfrqIHSn9tQw",http://75.119.148.52/1b5b67ba4330158a7a06a788ebce03f12e6ccfee.jpg,https://t.me/elon_qashqadaryo_elonlari_qarshi,true,true,154542,3,0,4041,0,0.0,"5",2022-11-12 19:23:58.182
cl8poyi6p1503i2e5fvmiezbo,VAXSHIY TARIX | 21+,"VAXSHIY TARIX - Yuragi bo'shlar, asab kasallari va jinoyatchilikga moyil insonlar kirishi qatiyan man etiladi❗Reklama hizmati: @baraka_ads@VAXSHIY_TARIX - ortda qoldirgan har bir qadamimiz tarix...",//static7.tgstat.ru/channels/_0/69/692cdbfc1953dca4804a2f82575d470c.jpg,https://t.me/Vaxshiy_Tarix,true,true,153553,15,0,22471,0,2688.0,"16",2022-11-12 19:23:58.182
cl8poyi6y1515i2e5yiszqpib,QUR'ON VA SUNNAT,"Сиз бу каналда Қуръон ва Суннатдан фойдали видео лавҳалар, дуолар, фойдали насиҳатларни кузатиб боришингиз мумкин.


👨‍💻  Murojaat uchun: @Muhammad_O24

диний саволлар учун 👇
👉: Savollar.muslim.uz",https://data-img.socialjet.pro/c68290ee0e0e24af093d56c3b19ddf0431026273.jpg,https://t.me/Quron_Sunnat_maruza_namoz,true,true,153402,10,61,15199,0,0.0,"8",2022-11-12 19:23:58.182
cl8poyi761527i2e5v2obfp4q,KOMBAT 1337,"МОЙ ТЕЛЕГРАММ - @KOMBAT1337
——————
ХОЧЕШЬ БЕЗОПАСНО КУПИТЬ АККАУНТ❓ТЕБЕ СЮДА❗️
——————
РЕЗУЛЬТАТЫ / ОТЗЫВЫ СО СДЕЛОК
https://t.me/REW_KOMBAT",http://75.119.148.52/12b1d5709a7081e714a2372aab1ea26a5f5302fa.jpg,https://t.me/kombat_pubgm,true,true,152606,21,0,31832,0,0.0,"22",2022-11-12 19:23:58.182
cl8poyi7h1541i2e5oxjmsqxg,YOZGI KOYLAKLAR PAPLIN FASONLAR,"",//static5.tgstat.ru/channels/_0/85/85a4413ecea7122bcc399cf0a53bba26.jpg,https://t.me/paplin_fasonlar_yozgi_koylaklar,true,true,150983,3,0,5022,0,746.67,"4",2022-11-12 19:23:58.182
cl8poyi7s1553i2e569cp1ntj,Vkusno_by_Seva,"Делюсь рецептами, которые испробовала лично и привнесла,что то свое. Мой Instagram:https://instagram.com/vkusno_by_seva?igshid=YmMyMTA2M2Y=Мой YouTube канал:https://www.youtube.com/c/VkusnoBySevaReklama bo’yicha @vkusnoseva",//static4.tgstat.ru/channels/_0/61/61320f2b16d8837b75602e69b5fae1d6.jpg,https://t.me/seva_vkusno,true,true,150684,20,0,30828,0,0.0,"15",2022-11-12 19:23:58.182
cl8poyi811565i2e5k11qeq20,Дайджест - Новости Узбекистана,"▪️Дайджест - новостной канал, публикующий наиболее интересные материалы в кратком формате!

📥 По вопросам рекламы: @digest_media",http://75.119.148.52/461de0aca73299c4bb7067b322bc1eda36c021a5.jpg,https://t.me/digestuz,true,true,150658,47,42,71156,0,8960.0,"2",2022-11-12 19:23:58.182
cl8poyi891577i2e5di0ae3oa,📺 FUTBOL ⚽️ (Rasmiy),"⚽️Futbol muxlislari uchun maxsus kanal✔

📰 Yangiliklar
⚽ Online gollar
📸 Fotolar
🎬 Videolar
🥅 Anonslar
🌐 Online Sharhlar faqat bizda!

💰 Reklama va takliflar uchun: @Social_Energy_UZ

Jadval va narx: tg.segroup.me?uz",//static9.tgstat.ru/channels/_0/6c/6cd4d4f7768fc86ca5642be0f600b518.jpg,https://t.me/FUDBOLTVHD_CHEMPIONLAR_UZSPORT,true,true,150508,15,0,22533,0,1333.33,"7",2022-11-12 19:23:58.182
cl8poyi8i1589i2e5py1gs4qd,Зикр аҳлидан сўранг,"Канал расмий сайти:
Savollar.islom.uz

islom.uz каналлари:
@Islomuz
@Hazratim_uz
@FiqhUz_kanal
@HilolNashr
@Quranuz_kanali
@wwwIslamUz
@Arabicuz
@BintuSodiq
@Siyrat_uz
@Muslimaatuz
@Hadisislomuz

©Каналдан маълумот олинганда манба кўрсатилиши шарт!",http://75.119.148.52/994804ecdb2d2f6682c0e7e6c1bcff7d5b23be95.jpg,https://t.me/savollar_kanal,true,true,150376,24,0,36081,0,0.0,"5",2022-11-12 19:23:58.182
cl8poyi8q1601i2e5qg7jgi71,Qora Videolar Rasmiy,( Rasmiy kanal ! Qolganlari feyk 😒) 🖇 Mativatsiya beruvchi kanalimiz☔ 🤴1- bizda 59 sekunddan keyin boshqa    kanallada 😁 👋 Region : Xorazm 👑 #Sabr....150 K▶️ Xabarlar : @Kanalimiz_Azosidan( Admin : @Shox_07_10  💌,//static9.tgstat.ru/channels/_0/69/69a3a4b9046ae45c687e7b3adfbbfbd9.jpg,https://t.me/Qora_videolarr,true,true,148490,7,0,11130,0,453.33,"3",2022-11-12 19:23:58.182
cl8poyi8z1613i2e50djh6a6y,ABDUKARIM MIRZAYEV | Расмий канал,"Jurnalist Abdukarim Mirzayevning rasmiy Telegram sahifasi 

.
Reklama va hamkorlik uchun @Foyda_liy ga yozing!",http://75.119.148.52/8f0ccb77730d7dfb4e3def363dfe2588523f6474.jpg,https://t.me/abdukarim_mirzayev_kanali,true,true,148078,24,0,35591,0,356.0,"5",2022-11-12 19:23:58.182
cl8poyi961625i2e53a39xui4,Siz Bop | TV 📺,"Assalomu alaykum!Siz ""Siz bop | TV 📺 ” Rasmiy kanalidasizYurtimiz va jahonda ro'y berayotgan eng so'nggi yangiliklar va ko'rgazmali reportajlardan bizning kanalda xabardor bo'ling.Реклама @student1282",//static4.tgstat.ru/channels/_0/82/823485b48430025163c08d5c9b1a7803.jpg,https://t.me/siz_boptv,true,true,148043,2,0,3390,0,373.33,"4",2022-11-12 19:23:58.182
cl8poyi9i1637i2e5qgko15ox,Tezkor xabarlar,Энг сўнгги тезкор хабарлар ва долзарб янгиликлар!Реклама – @TXREKLAMA,//static3.tgstat.ru/channels/_0/d3/d397b3a9a114f8c88d6689c32f663e6d.jpg,https://t.me/Tezkor_Xabarlar_24_Yangiliklari,true,true,147727,8,0,11153,0,3360.0,"4",2022-11-12 19:23:58.182
cl8poyi9r1649i2e5b0ag5ffu,🇺🇿Biznestovar🇺🇿,"🇺🇿 Тадбиркорлари Учун: 
Хар хил Турдаги Станоклар аппаратлар ускуналар ва хоказо Сотишингиз сотиб олишингиз мумкун!!!

 Каналимиз Ўзбекистон бойлаб✅

   💰Мурожаaт учун💰 
    👇👇👇👇👇👇
 @Creator7007  💵",https://data-img.socialjet.pro/9dba8eb12ecf050148b19f77fccf07932b179cc1.jpg,https://t.me/Biznestovar_stanoklar_shlakablok,true,true,146786,5,0,6644,0,200.0,"6",2022-11-12 19:23:58.182
cl8poyia21661i2e5okmtraxq,TOSHKENT UY BOZOR,"Уй жой олиш ва сотишда қийналяпсизми? Биз сизга ёрдам берамиз💯

Реклама бериш учун:
👉 @ASILBEK_YOQUBJONOV га ёзинг

📞 Тел: +998 90 200 65 12

👉 @sotilgan_uylar_royhati

📄1002058-сонли гувохнома асосида фаолият олиб борамиз !",//static6.tgstat.ru/channels/_0/b3/b3681a1a947130845c1cd90b39302f66.jpg,https://t.me/BOZOR_UY_TOSHKENT,true,true,146356,3,0,4385,0,666.67,"6",2022-11-12 19:23:58.182
cl8poyidq1855i2e5soc1pmaz,OPER UZ,"Тезкор янгиликлар фақатгина 👉🏻OPER UZ👈🏻да

Воқеа ва ходисага гувоҳ бўлдингизми 👀
бизга юборинг, биз каналга чиқарамиз👇
@oper_uz_bot👈

Инстаграм👉 Instagram.com/oper_rasmiy
Реклама учун 👉🏻 @oper_admin",http://75.119.148.52/ed1a1f93388b1c2cbbe56a433ad7634554046aeb.jpg,https://t.me/oper_uza,true,true,138004,30,0,41330,0,1784.0,"5",2022-11-12 19:23:58.182
cl8poyiaa1673i2e59v7plsi7,Muzikalar Music2022,🇺🇿 - Ўзбекча🇷🇺 - Русча🇺🇸 - Инглизча🇹🇷 - Туркча🇸🇦 - Арабча🇮🇳 - Хиндча🇰🇿 - Қозоқча..👤Админ билан алоқа: @MuzikalarAdmin  👈...🎵Мусиқа қидириш : @mp3IzlaBoT  👈...🎵 Телеграмдаги энг сўнгги хит қўшиқлар фақат бизда!👇,//static7.tgstat.ru/channels/_0/e6/e664675d42eeddd5befc3d01f66d371c.jpg,https://t.me/MUZIKALAR_TURKCHA_MUSIQALAR_KLIP,true,true,146251,20,0,29587,0,0.0,"10",2022-11-12 19:23:58.182
cl8poyiak1685i2e5fndcuawp,Raqamli pedagogik xizmatlar,Ushbu kanal xalq ta'limi xodimlariga raqamli pedagogik xizmatlar ko‘rsatish maqsadida yaratildi.Tel: (98) 160-10-80Platformadan foydalanish videodars: @lms_video_botReklama uchun- @reklama_rpx_botSavol-javob: http://t.me/joinchat/UthvxcGuRTIyMjZi,//static9.tgstat.ru/channels/_0/95/95412ef45a38d0f443d2cd04194ca427.jpg,https://t.me/raqamli_pedagogik_xizmatlar,true,true,146157,27,38,39906,0,0.0,"2",2022-11-12 19:23:58.182
cl8poyias1697i2e5nv23hztu,UZBOOM | Расмий канал!,🇺🇿 Энг сўнги янгиликлардан ва қизиқарли видеолардан хабардор бўлинг!❗️Тезкор хабарлар ва янги видеолар бўлса бизга юборинг: @UZBOOM_admin,//static6.tgstat.ru/channels/_0/e0/e06b8e9ddbf032cc2573a69747e0bbc2.jpg,https://t.me/UZBOOM,true,true,145608,33,0,47452,0,1866.67,"4",2022-11-12 19:23:58.182
cl8poyib11709i2e5fe1n0txu,Namanganliklar24.Uz,"🌎Namanganliklar24.uz саҳифалари:

📲youtube.com/namanganliklar24
📲instagram.com/namanganliklar24.uz
📲tiktok.com/@namanganliklar24.uz

📩Мурожаат учун: @nam24bot
💸Реклама: @nam_admin1

📄АОКА томонидан берилган№ 1351  гувоҳнома асосида фаолият юритамиз",//static2.tgstat.ru/channels/_0/ef/ef863f910ed4c46b4236ff9db2a7604e.jpg,https://t.me/Namanganliklar,true,true,145324,9,0,13270,0,1306.67,"5",2022-11-12 19:23:58.182
cl8poyib91721i2e5xnt9vy9h,XIT MUZIKA 🎶,"🎵 Eng so'nggi 2022 Xit Muzikalar bizda🔥

🎧Arabic ✵ | ✵ Turkish
      = = = = = = = = = = =
🎶 Latino ✵ | ✵ Indian
      = = = = = = = = = = =
🎧 Remix ✵ | ✵ Club
      = = = = = = = = = = = 
🎶Uzbek ✵ | ✵Russian

Creator:Ξ☞ @Uzboss
Reklama ☞ @SotiladUz",http://75.119.148.52/b4df10f03d82cc46af773c0d3c28e7c61fa5216e.jpg,https://t.me/Xit_Muzika_Bass_Music_Trendmuzi,true,true,145060,6,0,9013,0,2240.0,"2",2022-11-12 19:23:58.182
cl8poyibh1733i2e5gorn4s8j,PSIXOLOGIK TEST,"🧿 Psixologiya kanaliga xush kelibsiz

◾️ Psixologiyadan testlar
◾️ Psixologik faktlar 

Psixologik testlar 💯 toʻgʻri emas maksimum 99% toʻgʻri chiqadi

Reklama bo'yicha @psixo_reklama",https://data-img.socialjet.pro/264d03f3cd1819688f8be9f781753533305da17e.jpg,https://t.me/psixologiya_psixalogiya_test,true,true,143689,12,0,17947,0,0.0,"23",2022-11-12 19:23:58.182
